token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PST087	0	0	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=4.28	_	_	_	_
0-1	PST087	0	0	1	frontale?	frontale	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=5.66	_	_	_	_
1-0	PST092	1	1	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=5.93	_	_	_	_
1-1	PST092	1	1	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PST092	1	1	2	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PST092	1	1	3	provare	provare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PST092	1	1	4	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PST092	1	1	5	salire	salire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PST092	1	1	6	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PST092	1	1	7	ti	ti	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
1-8	PST092	1	1	8	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-9	PST092	1	1	9	ti	ti	_	_	_	_	_	linguistic	_	none	_	End=8.4	_	_	_	_
2-0	PST087	2	2	0	mi	mi	_	_	_	_	_	linguistic	_	none	_	Begin=8.4	_	_	_	_
2-1	PST087	2	2	1	picchiano	picchiano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PST087	2	2	2	male	male	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PST087	2	2	3	di[ci]	dici	_	_	_	_	_	linguistic	_	none	_	End=9.83	_	_	_	2-4(0)
3-0	PST092	3	3	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=9.5|End=9.91	_	_	_	0-2(0)
4-0	PST087	4	4	0	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=9.91|End=11.084	_	_	_	_
5-0	PST211	5	5	0	[o	o	_	_	_	_	_	linguistic	_	none	_	Begin=11.132	_	_	_	0-1(1)
5-1	PST211	5	5	1	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
5-2	PST211	5	5	2	cappotti	cappotti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-8(1)
5-3	PST211	5	5	3	che:	che	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	0-3(1)
5-4	PST211	5	5	4	f]orse	forse	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(1)
5-5	PST211	5	5	5	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	PST211	5	5	6	[peggio]	peggio	_	_	_	_	_	linguistic	_	none	_	End=13.591	_	_	_	0-6(2)
6-0	PST087	6	6	0	[~spetta	~spetta	_	_	_	_	_	linguistic	_	none	Interrupted=Yes|PauseAfter=Yes	Begin=11.26	_	_	_	0-7(1)
6-1	PST087	6	6	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(1)
6-2	PST087	6	6	2	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
6-3	PST087	6	6	3	riesco]	riesco	_	_	_	_	_	linguistic	_	none	_	End=12.64	_	_	_	0-6(1)
7-0	PST092	7	7	0	[no	no	_	_	_	_	_	linguistic	_	none	_	Begin=12.93	_	_	_	0-2(2)
7-1	PST092	7	7	1	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(2)
7-2	PST092	7	7	2	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(2)
7-3	PST092	7	7	3	no]	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(2)
7-4	PST092	7	7	4	lì	lì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PST092	7	7	5	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PST092	7	7	6	lì	lì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-7	PST092	7	7	7	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-8	PST092	7	7	8	lì	lì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-9	PST092	7	7	9	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-10	PST092	7	7	10	lì	lì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-11	PST092	7	7	11	no	no	_	_	_	_	_	linguistic	_	none	_	End=15.56	_	_	_	_
8-0	PST092	8	8	0	[no	no	_	_	_	_	_	linguistic	_	none	_	Begin=16.18	_	_	_	0-2(473)
8-1	PST092	8	8	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(473)
8-2	PST092	8	8	2	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(473)
8-3	PST092	8	8	3	(pre~)]	pre~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	End=17.08	_	_	0-4(0)	0-4(473)
9-0	PST087	9	9	0	[xxx]	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	Begin=16.18	_	_	_	0-3(?)
9-1	PST087	9	9	1	[di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(?)
9-2	PST087	9	9	2	là	là	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(?)
9-3	PST087	9	9	3	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(?)
9-4	PST087	9	9	4	là]	là	_	_	_	_	_	linguistic	_	none	_	End=17.905	_	_	_	0-2(?)
10-0	PST203	10	10	0	[allo~	allo~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=17.0	_	_	_	0-5(473)
10-1	PST203	10	10	1	basta	basta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(473)
10-2	PST203	10	10	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(473)
10-3	PST203	10	10	3	non]	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(473)
10-4	PST203	10	10	4	mettete	mettete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PST203	10	10	5	nei	nei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-6	PST203	10	10	6	casini	casini	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-7	PST203	10	10	7	noi	noi	_	_	_	_	_	linguistic	_	none	_	End=19.52	_	_	_	_
11-0	PST092	11	11	0	no:	no	_	_	_	_	_	linguistic	_	none	_	Begin=19.52	1x1	_	_	_
11-1	PST092	11	11	1	[no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(3)
11-2	PST092	11	11	2	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(3)
11-3	PST092	11	11	3	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(3)
11-4	PST092	11	11	4	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(3)
11-5	PST092	11	11	5	(pensare)	pensare	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-7(0)	0-7(3)
11-6	PST092	11	11	6	no]	no	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-2(3)
11-7	PST092	11	11	7	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
11-8	PST092	11	11	8	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-9	PST092	11	11	9	no	no	_	_	_	_	_	linguistic	_	none	_	End=22.712	_	_	_	_
12-0	PST203	12	12	0	[questo	questo	_	_	_	_	_	linguistic	_	none	_	Begin=20.241	_	_	_	0-6(3)
12-1	PST203	12	12	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(3)
12-2	PST203	12	12	2	fondamentale]	fondamentale	_	_	_	_	_	linguistic	_	none	_	End=21.761	_	_	_	0-12(3)
13-0	PST092	13	13	0	[no	no	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=22.921	_	_	_	0-2(4)
13-1	PST092	13	13	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(4)
13-2	PST092	13	13	2	no]	no	_	_	_	_	_	linguistic	_	none	_	End=24.11	_	_	_	0-2(4)
14-0	PST087	14	14	0	[ci	ci	_	_	_	_	_	linguistic	_	none	_	Begin=22.921	_	_	_	0-2(4)
14-1	PST087	14	14	1	arrivi	arrivi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(4)
14-2	PST087	14	14	2	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(4)
14-3	PST087	14	14	3	là:]?	là	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=24.11	1x1	_	_	0-2(4)
15-0	PST092	15	15	0	dove	dove	_	_	_	_	_	linguistic	_	none	_	Begin=24.2|End=24.81	_	_	_	_
16-0	PST087	16	16	0	là:	là	_	_	_	_	_	linguistic	_	none	_	Begin=24.81|End=25.465	1x1	_	_	_
17-0	PST092	17	17	0	cos'	cos'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=26.2	_	_	_	_
17-1	PST092	17	17	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	PST092	17	17	2	lì	lì	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
17-3	PST092	17	17	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
17-4	PST092	17	17	4	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-5	PST092	17	17	5	[start	start	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-5(5)
17-6	PST092	17	17	6	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(5)
17-7	PST092	17	17	7	eh]	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(5)
17-8	PST092	17	17	8	start	start	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-9	PST092	17	17	9	metti	metti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-10	PST092	17	17	10	pl~	pl~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	End=28.7	_	_	_	_
18-0	PST087	18	18	0	[s:ì:]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=27.14|End=28.0	0x1,1x1	_	_	0-2(5)
19-0	PST087	19	19	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=28.925	_	_	_	_
19-1	PST087	19	19	1	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-2	PST087	19	19	2	devo	devo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-3	PST087	19	19	3	mettere	mettere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-4	PST087	19	19	4	cos[ì:]?	così	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=30.51	3x1	_	_	3-4(6)
20-0	PST092	20	20	0	[no]	no	_	_	_	_	_	linguistic	_	none	_	Begin=30.122	_	_	_	0-2(6)
20-1	PST092	20	20	1	così	così	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
